seq;genus;specific_epithet;genus_trusted;specific_epithet_trusted;country_trusted;country;county;state_province;urls
10826;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Silva Jardim;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM337356/TileGroup0/0-0-0.jpg']
10914;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Torres;Rio Grande do Sul;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM216370/TileGroup0/0-0-0.jpg']
8874;Piper;coccoloboides;Piper;coccoloboides;Brasil;Brazil;;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM059537/TileGroup0/0-0-0.jpg']
10995;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Joinville;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM332422/TileGroup0/0-0-0.jpg']
11027;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;São Francisco do Sul;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM340330/TileGroup0/0-0-0.jpg']
11059;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Charqueada;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM162298/TileGroup0/0-0-0.jpg']
11105;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;São Sebastião;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM250475/TileGroup0/0-0-0.jpg']
11115;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Vinhedo;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM317800/TileGroup0/0-0-0.jpg']
12953;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009984/TileGroup0/0-0-0.jpg']
12954;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009985/TileGroup0/0-0-0.jpg']
13057;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009989/TileGroup0/0-0-0.jpg']
13104;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009993/TileGroup0/0-0-0.jpg']
13055;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009987/TileGroup0/0-0-0.jpg']
13675;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/IAN/IAN037227_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/IAN/IAN037227/TileGroup0/0-0-0.jpg']
14370;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Viçosa;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/VIC/VIC000183/TileGroup0/0-0-0.jpg']
20381;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Jundiaí;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00195599/TileGroup0/0-0-0.jpg']
21864;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Ubatuba;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0124316/TileGroup0/0-0-0.jpg']
22339;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Jequié;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/HUESB/HUESB000011409/TileGroup0/0-0-0.jpg']
22341;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Jequié;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/HUESB/HUESB000011405/TileGroup0/0-0-0.jpg']
24660;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Nova Veneza;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FLOR/FLOR0061273/TileGroup0/0-0-0.jpg']
25147;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Cotia;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/SP/SP011196/TileGroup0/0-0-0.jpg']
26226;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556111_01/TileGroup0/0-0-0.jpg']
31980;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957323_01/TileGroup0/0-0-0.jpg']
31987;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556115_01/TileGroup0/0-0-0.jpg']
37082;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Belo Horizonte Mun.;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556128_01/TileGroup0/0-0-0.jpg']
37306;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Itaguaçu Mun.;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556130_01/TileGroup0/0-0-0.jpg']
38245;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Rio de Janeiro Mun.;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556104_01/TileGroup0/0-0-0.jpg']
38308;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Rio de Janeiro Mun.;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556096_01/TileGroup0/0-0-0.jpg']
38384;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Rio de Janeiro Mun.;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556100_01/TileGroup0/0-0-0.jpg']
38400;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Rio de Janeiro Mun.;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556099_01/TileGroup0/0-0-0.jpg']
38583;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Itatiaia Mun.;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556116_01/TileGroup0/0-0-0.jpg']
38742;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Limeira Mun.;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556110_01/TileGroup0/0-0-0.jpg']
38926;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Itajaí Mun.;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556119_01/TileGroup0/0-0-0.jpg']
39018;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;São Paulo Mun.;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556109_01/TileGroup0/0-0-0.jpg']
39037;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Niterói Mun.;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556105_01/TileGroup0/0-0-0.jpg']
39187;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Dionísio Mun.;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957316_01/TileGroup0/0-0-0.jpg']
40177;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;;Rio Grande do Sul;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556125_01/TileGroup0/0-0-0.jpg']
40337;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Jataí Mun.;Goiás;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957322_01/TileGroup0/0-0-0.jpg']
40416;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Nova Venécia Mun.;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556107_01/TileGroup0/0-0-0.jpg']
42310;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Orleans;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37866/TileGroup0/0-0-0.jpg']
42329;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Corupá;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37903/TileGroup0/0-0-0.jpg']
42338;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Santa Rosa de Lima;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37876/TileGroup0/0-0-0.jpg']
42315;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Turvo;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37860/TileGroup0/0-0-0.jpg']
42326;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Urussanga;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37898/TileGroup0/0-0-0.jpg']
42340;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Paulo Lopes;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37865/TileGroup0/0-0-0.jpg']
42354;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Florianópolis;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37891/TileGroup0/0-0-0.jpg']
9970;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Cerro Azul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044996/TileGroup0/0-0-0.jpg']
12955;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009994/TileGroup0/0-0-0.jpg']
10190;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Guaratuba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM129876/TileGroup0/0-0-0.jpg']
10516;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Paranaguá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044994/TileGroup0/0-0-0.jpg']
3719;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U0005574/TileGroup0/0-0-0.jpg']
3723;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U0005578/TileGroup0/0-0-0.jpg']
3722;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U0005577/TileGroup0/0-0-0.jpg']
10115;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Guaíra;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM076455/TileGroup0/0-0-0.jpg']
10268;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Jundiaí do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM219930/TileGroup0/0-0-0.jpg']
10327;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Matinhos;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM319717/TileGroup0/0-0-0.jpg']
10499;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Paranaguá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM265721/TileGroup0/0-0-0.jpg']
10924;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Araquari;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM332423/TileGroup0/0-0-0.jpg']
10940;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Florianópolis;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM203155/TileGroup0/0-0-0.jpg']
10945;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Florianópolis;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM203154/TileGroup0/0-0-0.jpg']
10975;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Ibirama;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044990/TileGroup0/0-0-0.jpg']
10988;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Jaraguá do Sul;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM340208/TileGroup0/0-0-0.jpg']
11035;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;São Francisco do Sul;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM332604/TileGroup0/0-0-0.jpg']
11062;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Guarujá;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM159241/TileGroup0/0-0-0.jpg']
11065;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Iguape;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM240043/TileGroup0/0-0-0.jpg']
11077;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Piracicaba;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM162297/TileGroup0/0-0-0.jpg']
11110;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Ubatuba;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM240035/TileGroup0/0-0-0.jpg']
22969;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Lima Duarte;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/ESA/Piperaceae/ESA108633/TileGroup0/0-0-0.jpg']
12956;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Maringá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009978/TileGroup0/0-0-0.jpg']
12950;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Maringá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009976/TileGroup0/0-0-0.jpg']
12952;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Maringá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009980/TileGroup0/0-0-0.jpg']
12957;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Maringá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009979/TileGroup0/0-0-0.jpg']
12951;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Maringá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009975/TileGroup0/0-0-0.jpg']
12958;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Maringá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009977/TileGroup0/0-0-0.jpg']
13054;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009981/TileGroup0/0-0-0.jpg']
13071;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009991/TileGroup0/0-0-0.jpg']
13097;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009992/TileGroup0/0-0-0.jpg']
13061;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009988/TileGroup0/0-0-0.jpg']
13105;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009986/TileGroup0/0-0-0.jpg']
13103;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009995/TileGroup0/0-0-0.jpg']
13102;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009990/TileGroup0/0-0-0.jpg']
14401;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Viçosa;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/VIC/VIC000222/TileGroup0/0-0-0.jpg']
14402;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Viçosa;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/VIC/VIC000189/TileGroup0/0-0-0.jpg']
22749;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Mogi-Guaçu;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/ESA/Piperaceae/ESA012544/TileGroup0/0-0-0.jpg']
21867;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Ubatuba;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0038392/TileGroup0/0-0-0.jpg']
21865;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Santa Terezinha;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0170743/TileGroup0/0-0-0.jpg']
21869;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Elísio Medrado;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0093859/TileGroup0/0-0-0.jpg']
22109;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Venda Nova do Imigrante;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0067670/TileGroup0/0-0-0.jpg']
22235;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;São Paulo;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEFS/HUEFS0085070/TileGroup0/0-0-0.jpg']
22342;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Jequié;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/HUESB/HUESB000011407/TileGroup0/0-0-0.jpg']
23378;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Matão;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/ESA/Piperaceae/ESA014020/TileGroup0/0-0-0.jpg']
25101;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Rio de Janeiro;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/SP/SP011194/TileGroup0/0-0-0.jpg']
25395;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Paulo Lopes;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/CRI/CRI008609/TileGroup0/0-0-0.jpg']
32000;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556133_01/TileGroup0/0-0-0.jpg']
31985;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;;Minas Gerais;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957321_01/TileGroup0/0-0-0.jpg']
31998;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556132_01/TileGroup0/0-0-0.jpg']
31986;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556114_01/TileGroup0/0-0-0.jpg']
32003;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556121_01/TileGroup0/0-0-0.jpg']
32004;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;;Pernambuco;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556124_01/TileGroup0/0-0-0.jpg']
36846;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Serra Mun.;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556138_01/TileGroup0/0-0-0.jpg']
36934;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Areia Mun.;Paraíba;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556123_01/TileGroup0/0-0-0.jpg']
37317;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Anhembi Mun.;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556113_01/TileGroup0/0-0-0.jpg']
37361;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Caieiras Mun.;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01096307_01/TileGroup0/0-0-0.jpg']
37362;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Caieiras Mun.;São Paulo;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556112_01/TileGroup0/0-0-0.jpg']
37460;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Castelo Mun.;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556129_01/TileGroup0/0-0-0.jpg']
37592;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Ibatiba Mun.;Espírito Santo;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556134_01/TileGroup0/0-0-0.jpg']
37776;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Rio de Janeiro Mun.;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556122_01/TileGroup0/0-0-0.jpg']
37902;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Petrópolis Mun.;Rio de Janeiro;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556097_01/TileGroup0/0-0-0.jpg']
38097;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Itamaraju Mun.;Bahia;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556135_01/TileGroup0/0-0-0.jpg']
