seq;genus;specific_epithet;genus_trusted;specific_epithet_trusted;country_trusted;country;county;state_province;urls
42340;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Paulo Lopes;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37865/TileGroup0/0-0-0.jpg']
42354;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Florianópolis;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37891/TileGroup0/0-0-0.jpg']
9970;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Cerro Azul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044996/TileGroup0/0-0-0.jpg']
12955;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009994/TileGroup0/0-0-0.jpg']
10190;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Guaratuba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM129876/TileGroup0/0-0-0.jpg']
10516;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Paranaguá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044994/TileGroup0/0-0-0.jpg']
10115;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Guaíra;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM076455/TileGroup0/0-0-0.jpg']
10268;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Jundiaí do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM219930/TileGroup0/0-0-0.jpg']
10327;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Matinhos;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM319717/TileGroup0/0-0-0.jpg']
10499;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Paranaguá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM265721/TileGroup0/0-0-0.jpg']
10924;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Araquari;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM332423/TileGroup0/0-0-0.jpg']
10940;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Florianópolis;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM203155/TileGroup0/0-0-0.jpg']
10945;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Florianópolis;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM203154/TileGroup0/0-0-0.jpg']
10975;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Ibirama;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044990/TileGroup0/0-0-0.jpg']
10988;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Jaraguá do Sul;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM340208/TileGroup0/0-0-0.jpg']
11035;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;São Francisco do Sul;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM332604/TileGroup0/0-0-0.jpg']
12956;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Maringá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009978/TileGroup0/0-0-0.jpg']
12950;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Maringá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009976/TileGroup0/0-0-0.jpg']
12952;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Maringá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009980/TileGroup0/0-0-0.jpg']
12957;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Maringá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009979/TileGroup0/0-0-0.jpg']
12951;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Maringá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009975/TileGroup0/0-0-0.jpg']
12958;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Maringá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009977/TileGroup0/0-0-0.jpg']
13054;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009981/TileGroup0/0-0-0.jpg']
13071;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009991/TileGroup0/0-0-0.jpg']
13097;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009992/TileGroup0/0-0-0.jpg']
13061;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009988/TileGroup0/0-0-0.jpg']
13105;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009986/TileGroup0/0-0-0.jpg']
13103;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009995/TileGroup0/0-0-0.jpg']
13102;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009990/TileGroup0/0-0-0.jpg']
25395;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Paulo Lopes;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/CRI/CRI008609/TileGroup0/0-0-0.jpg']
42352;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Blumenau;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37873/TileGroup0/0-0-0.jpg']
42311;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Anitápolis;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37867/TileGroup0/0-0-0.jpg']
42319;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;São João do Itaperiú;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37864/TileGroup0/0-0-0.jpg']
42317;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Nova Veneza;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37861/TileGroup0/0-0-0.jpg']
42327;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Orleans;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37881/TileGroup0/0-0-0.jpg']
42331;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Rio do Campo;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37894/TileGroup0/0-0-0.jpg']
42334;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Florianópolis;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37896/TileGroup0/0-0-0.jpg']
42344;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Vitor Meireles;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37857/TileGroup0/0-0-0.jpg']
42348;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Indaial;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37872/TileGroup0/0-0-0.jpg']
42346;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Doutor Pedrinho;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37854/TileGroup0/0-0-0.jpg']
42350;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Águas Mornas;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37875_2/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37875_1/TileGroup0/0-0-0.jpg']
42318;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Joinville;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37858/TileGroup0/0-0-0.jpg']
42328;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Taió;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37902/TileGroup0/0-0-0.jpg']
42335;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Ascurra;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37897/TileGroup0/0-0-0.jpg']
42330;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Doutor Pedrinho;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37900/TileGroup0/0-0-0.jpg']
42333;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;São Francisco do Sul;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37899/TileGroup0/0-0-0.jpg']
42345;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Santo Amaro da Imperatriz;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37856/TileGroup0/0-0-0.jpg']
42349;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Biguaçu;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37852/TileGroup0/0-0-0.jpg']
42347;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Apiúna;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37859/TileGroup0/0-0-0.jpg']
42353;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Jaraguá do Sul;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37890/TileGroup0/0-0-0.jpg']
42351;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Santo Amaro da Imperatriz;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37893_2/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB37893_1/TileGroup0/0-0-0.jpg']
10213;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Guaratuba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044995/TileGroup0/0-0-0.jpg']
13065;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009982/TileGroup0/0-0-0.jpg']
37003;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Guaíra Mun.;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556136_01/TileGroup0/0-0-0.jpg']
12004;Piper;corcovadensis;Piper;grazielae;Brasil;;JUNDIAI DO SUL;PR;['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00016615/TileGroup0/0-0-0.jpg']
12003;Piper;corcovadensis;Piper;grazielae;Brasil;;ANTONINA;PR;['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00050799/TileGroup0/0-0-0.jpg']
24777;Ottonia;martiana;Piper;miquelianum;Brasil;Brasil;Florianópolis;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FLOR/FLOR0024175/TileGroup0/0-0-0.jpg']
9754;Peperomia;glabella;Peperomia;glabella;Brasil;Brazil;Antonina;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044984/TileGroup0/0-0-0.jpg']
9716;Piper;solmsianum;Piper;solmsianum;Brasil;Brazil;Antonina;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM000033/TileGroup0/0-0-0.jpg']
10668;Piper;mikanianum;Piper;mikanianum;Brasil;Brazil;Rio Branco do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044905/TileGroup0/0-0-0.jpg']
10655;Piper;amplum;Piper;amplum;Brasil;Brazil;Ribeirão do Pinhal;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM310950/TileGroup0/0-0-0.jpg']
10671;Piper;mikanianum;Piper;mikanianum;Brasil;Brazil;Rio Branco do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM009369/TileGroup0/0-0-0.jpg']
9839;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Campina Grande do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045020/TileGroup0/0-0-0.jpg']
11857;Piper;aduncum;Piper;aduncum;Brasil;;MORRETES;PR;['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00041548/TileGroup0/0-0-0.jpg']
11861;Piper;aduncum;Piper;aduncum;Brasil;;SAO JOSE DOS PINHAIS;PR;['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00045021/TileGroup0/0-0-0.jpg']
11863;Piper;aduncum;Piper;aduncum;Brasil;;DOUTOR ULYSSES;PR;['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00045028/TileGroup0/0-0-0.jpg']
9725;Piper;mikanianum;Piper;mikanianum;Brasil;Brazil;Antonina;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM079470/TileGroup0/0-0-0.jpg']
10373;Peperomia;corcovadensis;Peperomia;corcovadensis;Brasil;Brazil;Morretes;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM037586/TileGroup0/0-0-0.jpg']
10602;Peperomia;urocarpa;Peperomia;urocarpa;Brasil;Brazil;Ponta Grossa;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM176387/TileGroup0/0-0-0.jpg']
10544;Peperomia;catharinae;Peperomia;catharinae;Brasil;Brazil;Paulo Frontin;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM301604/TileGroup0/0-0-0.jpg']
10564;Peperomia;blanda;Peperomia;blanda;Brasil;Brazil;Pinhão;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM193317/TileGroup0/0-0-0.jpg']
10606;Peperomia;hispidula;Peperomia;hispidula;Brasil;Brazil;Ponta Grossa;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM151518/TileGroup0/0-0-0.jpg']
10599;Peperomia;blanda;Peperomia;blanda;Brasil;Brazil;Ponta Grossa;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM131819/TileGroup0/0-0-0.jpg']
10141;Piper;arboreum;Piper;arboreum;Brasil;Brazil;Guaraqueçaba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM293305/TileGroup0/0-0-0.jpg']
10002;Piper;aduncum;Piper;aduncum;Brasil;Brazil;Cornélio Procópio;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM195747/TileGroup0/0-0-0.jpg']
9955;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Cerro Azul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045043/TileGroup0/0-0-0.jpg']
9979;Peperomia;martiana;Peperomia;martiana;Brasil;Brazil;Céu Azul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM299736/TileGroup0/0-0-0.jpg']
9986;Piper;amalago;Piper;amalago;Brasil;Brazil;Cianorte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM009337/TileGroup0/0-0-0.jpg']
10001;Piper;hispidum;Piper;hispidum;Brasil;Brazil;Cornélio Procópio;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM195745/TileGroup0/0-0-0.jpg']
10004;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Curitiba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM009343/TileGroup0/0-0-0.jpg']
10027;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Curitiba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM090840/TileGroup0/0-0-0.jpg']
9985;Piper;glabratum;Piper;glabratum;Brasil;Brazil;Cianorte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM009365/TileGroup0/0-0-0.jpg']
9983;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;Brazil;Chopinzinho;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM021835/TileGroup0/0-0-0.jpg']
10122;Peperomia;blanda;Peperomia;blanda;Brasil;Brazil;Guaíra;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045109/TileGroup0/0-0-0.jpg']
10138;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Guarapuava;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045027/TileGroup0/0-0-0.jpg']
10130;Peperomia;catharinae;Peperomia;catharinae;Brasil;Brazil;Guarapuava;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045056/TileGroup0/0-0-0.jpg']
10188;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;Brazil;Guaratuba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044964/TileGroup0/0-0-0.jpg']
10007;Piper;xylosteoides;Piper;xylosteoides;Brasil;Brazil;Curitiba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM037590/TileGroup0/0-0-0.jpg']
10192;Piper;miquelianum;Piper;miquelianum;Brasil;Brazil;Guaratuba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM259057/TileGroup0/0-0-0.jpg']
10133;Peperomia;martiana;Peperomia;martiana;Brasil;Brazil;Guarapuava;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045117/TileGroup0/0-0-0.jpg']
10135;Peperomia;urocarpa;Peperomia;urocarpa;Brasil;Brazil;Guarapuava;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044997/TileGroup0/0-0-0.jpg']
10220;Peperomia;corcovadensis;Peperomia;corcovadensis;Brasil;Brazil;Guaratuba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045090/TileGroup0/0-0-0.jpg']
10216;Piper;solmsianum;Piper;solmsianum;Brasil;Brazil;Guaratuba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044919/TileGroup0/0-0-0.jpg']
10246;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Inácio Martins;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM219933/TileGroup0/0-0-0.jpg']
10252;Piper;amalago;Piper;amalago;Brasil;Brazil;Jacarezinho;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM394622/TileGroup0/0-0-0.jpg']
10242;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Guaratuba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045030/TileGroup0/0-0-0.jpg']
9212;Piper;xylosteoides;Piper;xylosteoides;Brasil;Brazil;Siderópolis;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM411576/TileGroup0/0-0-0.jpg']
9753;Peperomia;rotundifolia;Peperomia;rotundifolia;Brasil;Brazil;Antonina;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM000227/TileGroup0/0-0-0.jpg']
10649;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Quedas do Iguaçu;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM131815/TileGroup0/0-0-0.jpg']
10021;Piper;xylosteoides;Piper;xylosteoides;Brasil;Brazil;Curitiba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM033204/TileGroup0/0-0-0.jpg']
10276;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;Brazil;Lapa;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM076459/TileGroup0/0-0-0.jpg']
42407;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;Brasil;Florianópolis;Santa Catarina;['https://storage.googleapis.com/cria-zoomify/herbaria/FURB/FURB38000/TileGroup0/0-0-0.jpg']
10559;Peperomia;blanda;Peperomia;blanda;Brasil;Brazil;Pinhão;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM197203/TileGroup0/0-0-0.jpg']
10542;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Paulo Frontin;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM301601/TileGroup0/0-0-0.jpg']
10572;Piper;xylosteoides;Piper;xylosteoides;Brasil;Brazil;Piraquara;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM161462/TileGroup0/0-0-0.jpg']
10592;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Ponta Grossa;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM033183/TileGroup0/0-0-0.jpg']
10584;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;Brazil;Piraquara;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044884/TileGroup0/0-0-0.jpg']
10610;Peperomia;corcovadensis;Peperomia;corcovadensis;Brasil;Brazil;Ponta Grossa;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM254240/TileGroup0/0-0-0.jpg']
10601;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Ponta Grossa;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM176385/TileGroup0/0-0-0.jpg']
10783;Piper;glabratum;Piper;glabratum;Brasil;Brazil;Xambrê;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM009362/TileGroup0/0-0-0.jpg']
10604;Peperomia;martiana;Peperomia;martiana;Brasil;Brazil;Ponta Grossa;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM131808/TileGroup0/0-0-0.jpg']
9733;Piper;solmsianum;Piper;solmsianum;Brasil;Brazil;Antonina;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM085043/TileGroup0/0-0-0.jpg']
8547;Peperomia;pereskiaefolia;Peperomia;pereskiaefolia;Brasil;Brazil;Cidreira;Rio Grande do Sul;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM407755/TileGroup0/0-0-0.jpg']
