seq;genus;specific_epithet;genus_trusted;specific_epithet_trusted;country_trusted;country;county;state_province;urls
12951;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Maringá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009975/TileGroup0/0-0-0.jpg']
12958;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Maringá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009977/TileGroup0/0-0-0.jpg']
13054;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009981/TileGroup0/0-0-0.jpg']
13071;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009991/TileGroup0/0-0-0.jpg']
13097;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009992/TileGroup0/0-0-0.jpg']
13061;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009988/TileGroup0/0-0-0.jpg']
13105;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009986/TileGroup0/0-0-0.jpg']
13103;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009995/TileGroup0/0-0-0.jpg']
13102;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009990/TileGroup0/0-0-0.jpg']
10213;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Guaratuba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044995/TileGroup0/0-0-0.jpg']
13065;Piper;corcovadensis;Piper;grazielae;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000009982/TileGroup0/0-0-0.jpg']
37003;Piper;corcovadensis;Piper;grazielae;Brasil;Brazil;Guaíra Mun.;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556136_01/TileGroup0/0-0-0.jpg']
12004;Piper;corcovadensis;Piper;grazielae;Brasil;;JUNDIAI DO SUL;PR;['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00016615/TileGroup0/0-0-0.jpg']
12003;Piper;corcovadensis;Piper;grazielae;Brasil;;ANTONINA;PR;['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00050799/TileGroup0/0-0-0.jpg']
9754;Peperomia;glabella;Peperomia;glabella;Brasil;Brazil;Antonina;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044984/TileGroup0/0-0-0.jpg']
9716;Piper;solmsianum;Piper;solmsianum;Brasil;Brazil;Antonina;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM000033/TileGroup0/0-0-0.jpg']
10668;Piper;mikanianum;Piper;mikanianum;Brasil;Brazil;Rio Branco do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044905/TileGroup0/0-0-0.jpg']
10671;Piper;mikanianum;Piper;mikanianum;Brasil;Brazil;Rio Branco do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM009369/TileGroup0/0-0-0.jpg']
9961;Peperomia;nitida;Peperomia;nitida;Brasil;Brazil;Cerro Azul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM064543/TileGroup0/0-0-0.jpg']
9839;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Campina Grande do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045020/TileGroup0/0-0-0.jpg']
11857;Piper;aduncum;Piper;aduncum;Brasil;;MORRETES;PR;['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00041548/TileGroup0/0-0-0.jpg']
11861;Piper;aduncum;Piper;aduncum;Brasil;;SAO JOSE DOS PINHAIS;PR;['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00045021/TileGroup0/0-0-0.jpg']
11863;Piper;aduncum;Piper;aduncum;Brasil;;DOUTOR ULYSSES;PR;['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00045028/TileGroup0/0-0-0.jpg']
9725;Piper;mikanianum;Piper;mikanianum;Brasil;Brazil;Antonina;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM079470/TileGroup0/0-0-0.jpg']
10373;Peperomia;corcovadensis;Peperomia;corcovadensis;Brasil;Brazil;Morretes;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM037586/TileGroup0/0-0-0.jpg']
9543;Piper;cernuum;Piper;cernuum;Brasil;Brazil;Antonina;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM033205/TileGroup0/0-0-0.jpg']
10602;Peperomia;urocarpa;Peperomia;urocarpa;Brasil;Brazil;Ponta Grossa;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM176387/TileGroup0/0-0-0.jpg']
10544;Peperomia;catharinae;Peperomia;catharinae;Brasil;Brazil;Paulo Frontin;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM301604/TileGroup0/0-0-0.jpg']
10564;Peperomia;blanda;Peperomia;blanda;Brasil;Brazil;Pinhão;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM193317/TileGroup0/0-0-0.jpg']
10606;Peperomia;hispidula;Peperomia;hispidula;Brasil;Brazil;Ponta Grossa;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM151518/TileGroup0/0-0-0.jpg']
10599;Peperomia;blanda;Peperomia;blanda;Brasil;Brazil;Ponta Grossa;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM131819/TileGroup0/0-0-0.jpg']
10141;Piper;arboreum;Piper;arboreum;Brasil;Brazil;Guaraqueçaba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM293305/TileGroup0/0-0-0.jpg']
10002;Piper;aduncum;Piper;aduncum;Brasil;Brazil;Cornélio Procópio;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM195747/TileGroup0/0-0-0.jpg']
9955;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Cerro Azul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045043/TileGroup0/0-0-0.jpg']
9979;Peperomia;martiana;Peperomia;martiana;Brasil;Brazil;Céu Azul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM299736/TileGroup0/0-0-0.jpg']
9986;Piper;amalago;Piper;amalago;Brasil;Brazil;Cianorte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM009337/TileGroup0/0-0-0.jpg']
10001;Piper;hispidum;Piper;hispidum;Brasil;Brazil;Cornélio Procópio;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM195745/TileGroup0/0-0-0.jpg']
10004;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Curitiba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM009343/TileGroup0/0-0-0.jpg']
10027;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Curitiba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM090840/TileGroup0/0-0-0.jpg']
9985;Piper;glabratum;Piper;glabratum;Brasil;Brazil;Cianorte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM009365/TileGroup0/0-0-0.jpg']
9983;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;Brazil;Chopinzinho;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM021835/TileGroup0/0-0-0.jpg']
10122;Peperomia;blanda;Peperomia;blanda;Brasil;Brazil;Guaíra;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045109/TileGroup0/0-0-0.jpg']
10138;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Guarapuava;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045027/TileGroup0/0-0-0.jpg']
10130;Peperomia;catharinae;Peperomia;catharinae;Brasil;Brazil;Guarapuava;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045056/TileGroup0/0-0-0.jpg']
10169;Peperomia;nitida;Peperomia;nitida;Brasil;Brazil;Guaraqueçaba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM143132/TileGroup0/0-0-0.jpg']
10188;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;Brazil;Guaratuba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044964/TileGroup0/0-0-0.jpg']
10007;Piper;xylosteoides;Piper;xylosteoides;Brasil;Brazil;Curitiba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM037590/TileGroup0/0-0-0.jpg']
10192;Piper;miquelianum;Piper;miquelianum;Brasil;Brazil;Guaratuba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM259057/TileGroup0/0-0-0.jpg']
10133;Peperomia;martiana;Peperomia;martiana;Brasil;Brazil;Guarapuava;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045117/TileGroup0/0-0-0.jpg']
10135;Peperomia;urocarpa;Peperomia;urocarpa;Brasil;Brazil;Guarapuava;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044997/TileGroup0/0-0-0.jpg']
10220;Peperomia;corcovadensis;Peperomia;corcovadensis;Brasil;Brazil;Guaratuba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045090/TileGroup0/0-0-0.jpg']
10216;Piper;solmsianum;Piper;solmsianum;Brasil;Brazil;Guaratuba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044919/TileGroup0/0-0-0.jpg']
10246;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Inácio Martins;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM219933/TileGroup0/0-0-0.jpg']
10252;Piper;amalago;Piper;amalago;Brasil;Brazil;Jacarezinho;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM394622/TileGroup0/0-0-0.jpg']
10242;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Guaratuba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045030/TileGroup0/0-0-0.jpg']
9753;Peperomia;rotundifolia;Peperomia;rotundifolia;Brasil;Brazil;Antonina;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM000227/TileGroup0/0-0-0.jpg']
10649;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Quedas do Iguaçu;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM131815/TileGroup0/0-0-0.jpg']
10021;Piper;xylosteoides;Piper;xylosteoides;Brasil;Brazil;Curitiba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM033204/TileGroup0/0-0-0.jpg']
10276;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;Brazil;Lapa;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM076459/TileGroup0/0-0-0.jpg']
10559;Peperomia;blanda;Peperomia;blanda;Brasil;Brazil;Pinhão;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM197203/TileGroup0/0-0-0.jpg']
10542;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Paulo Frontin;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM301601/TileGroup0/0-0-0.jpg']
10572;Piper;xylosteoides;Piper;xylosteoides;Brasil;Brazil;Piraquara;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM161462/TileGroup0/0-0-0.jpg']
10592;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Ponta Grossa;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM033183/TileGroup0/0-0-0.jpg']
10584;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;Brazil;Piraquara;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044884/TileGroup0/0-0-0.jpg']
10610;Peperomia;corcovadensis;Peperomia;corcovadensis;Brasil;Brazil;Ponta Grossa;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM254240/TileGroup0/0-0-0.jpg']
10601;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Ponta Grossa;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM176385/TileGroup0/0-0-0.jpg']
10783;Piper;glabratum;Piper;glabratum;Brasil;Brazil;Xambrê;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM009362/TileGroup0/0-0-0.jpg']
10604;Peperomia;martiana;Peperomia;martiana;Brasil;Brazil;Ponta Grossa;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM131808/TileGroup0/0-0-0.jpg']
9733;Piper;solmsianum;Piper;solmsianum;Brasil;Brazil;Antonina;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM085043/TileGroup0/0-0-0.jpg']
10232;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;Brazil;Guaratuba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM067664/TileGroup0/0-0-0.jpg']
10314;Piper;glabratum;Piper;glabratum;Brasil;Brazil;Maringá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM084432/TileGroup0/0-0-0.jpg']
10334;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Morretes;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045035/TileGroup0/0-0-0.jpg']
10298;Piper;hispidum;Piper;hispidum;Brasil;Brazil;Londrina;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM210074/TileGroup0/0-0-0.jpg']
10310;Piper;regnellii;Piper;regnellii;Brasil;Brazil;Marechal Cândido Rondon;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM062763/TileGroup0/0-0-0.jpg']
10329;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;Brazil;Morretes;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM062759/TileGroup0/0-0-0.jpg']
10481;Peperomia;rotundifolia;Peperomia;rotundifolia;Brasil;Brazil;Paranaguá;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM075120/TileGroup0/0-0-0.jpg']
10342;Peperomia;glabella;Peperomia;glabella;Brasil;Brazil;Morretes;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM339932/TileGroup0/0-0-0.jpg']
10376;Piper;caldense;Piper;caldense;Brasil;Brazil;Morretes;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM001322/TileGroup0/0-0-0.jpg']
10653;Peperomia;urocarpa;Peperomia;urocarpa;Brasil;Brazil;Reserva do Iguaçu;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM340677/TileGroup0/0-0-0.jpg']
10670;Piper;xylosteoides;Piper;xylosteoides;Brasil;Brazil;Rio Branco do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044930/TileGroup0/0-0-0.jpg']
10648;Peperomia;urocarpa;Peperomia;urocarpa;Brasil;Brazil;Quatro Barras;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM144923/TileGroup0/0-0-0.jpg']
9889;Piper;glabratum;Piper;glabratum;Brasil;Brazil;Capanema;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM009366/TileGroup0/0-0-0.jpg']
10635;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Quatro Barras;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM004124/TileGroup0/0-0-0.jpg']
10675;Peperomia;martiana;Peperomia;martiana;Brasil;Brazil;Rio Branco do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM069646/TileGroup0/0-0-0.jpg']
10686;Piper;glabratum;Piper;glabratum;Brasil;Brazil;Santa Mariana;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM033196/TileGroup0/0-0-0.jpg']
10701;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;Brazil;São José dos Pinhais;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM085038/TileGroup0/0-0-0.jpg']
20955;Peperomia;catharinae;Peperomia;catharinae;Brasil;Brasil;São Mateus do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00038097/TileGroup0/0-0-0.jpg']
20942;Peperomia;martiana;Peperomia;martiana;Brasil;Brasil;Campina Grande do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00153356/TileGroup0/0-0-0.jpg']
24784;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;Brasil;Londrina;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/FLOR/FLOR0023298_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/FLOR/FLOR0023298_1/TileGroup0/0-0-0.jpg']
10038;Piper;xylosteoides;Piper;xylosteoides;Brasil;Brazil;Curitiba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM037872/TileGroup0/0-0-0.jpg']
44946;Piper;mikanianum;Piper;mikanianum;Brasil;Brasil;Mauá da Serra;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0241154_e/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/INPA/INPA0241154/TileGroup0/0-0-0.jpg']
12971;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;Brasil;Diamante do Norte;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/HUEM/HUEM000010015/TileGroup0/0-0-0.jpg']
27271;Peperomia;glabella;Peperomia;glabella;Brasil;Brazil;Guaratuba Mun.;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559185_01/TileGroup0/0-0-0.jpg']
9749;Piper;arboreum;Piper;arboreum;Brasil;Brazil;Antonina;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM033213/TileGroup0/0-0-0.jpg']
39203;Peperomia;arifolia;Peperomia;arifolia;Brasil;Brazil;Foz do Iguaçu Mun.;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00558729_01/TileGroup0/0-0-0.jpg']
39337;Peperomia;corcovadensis;Peperomia;corcovadensis;Brasil;Brazil;Antonina Mun.;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00558947_01/TileGroup0/0-0-0.jpg']
38875;Piper;arboreum;Piper;arboreum;Brasil;Brazil;Cerro Azul Mun.;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555867_01/TileGroup0/0-0-0.jpg']
9765;Piper;arboreum;Piper;arboreum;Brasil;Brazil;Antonina;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044869/TileGroup0/0-0-0.jpg']
9813;Peperomia;nitida;Peperomia;nitida;Brasil;Brazil;Bocaiúva do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044958/TileGroup0/0-0-0.jpg']
9833;Piper;gaudichaudianum;Piper;gaudichaudianum;Brasil;Brazil;Campina Grande do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM104702/TileGroup0/0-0-0.jpg']
9837;Piper;mikanianum;Piper;mikanianum;Brasil;Brazil;Campina Grande do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM104052/TileGroup0/0-0-0.jpg']
9848;Peperomia;tetraphylla;Peperomia;tetraphylla;Brasil;Brazil;Campina Grande do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045032/TileGroup0/0-0-0.jpg']
9838;Peperomia;catharinae;Peperomia;catharinae;Brasil;Brazil;Campina Grande do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045073/TileGroup0/0-0-0.jpg']
9868;Piper;xylosteoides;Piper;xylosteoides;Brasil;Brazil;Campo Largo;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044978/TileGroup0/0-0-0.jpg']
9818;Piper;mikanianum;Piper;mikanianum;Brasil;Brazil;Bocaiúva do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044908/TileGroup0/0-0-0.jpg']
9877;Piper;glabratum;Piper;glabratum;Brasil;Brazil;Campo Mourão;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044895/TileGroup0/0-0-0.jpg']
9853;Peperomia;catharinae;Peperomia;catharinae;Brasil;Brazil;Campina Grande do Sul;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045104/TileGroup0/0-0-0.jpg']
10016;Piper;mikanianum;Piper;mikanianum;Brasil;Brazil;Curitiba;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM044900/TileGroup0/0-0-0.jpg']
10083;Peperomia;blanda;Peperomia;blanda;Brasil;Brazil;Foz do Iguaçu;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM045070/TileGroup0/0-0-0.jpg']
10119;Piper;miquelianum;Piper;miquelianum;Brasil;Brazil;Guaíra;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM064549/TileGroup0/0-0-0.jpg']
10118;Piper;miquelianum;Piper;miquelianum;Brasil;Brazil;Guaíra;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM071942/TileGroup0/0-0-0.jpg']
10061;Piper;glabratum;Piper;glabratum;Brasil;Brazil;Fênix;Paraná;['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM308616/TileGroup0/0-0-0.jpg']
